"Person"	 "Item"	 "Problem"	 "Y"	 "Y.sub1"	 "Y.sub2"	 "Y.sub3"	 "Y.sub4"	 "Y.sub5"	 "Y.sub6"	 "Items"
211	 8	 2	 1	 3	 4	 3	 4	 3	 1	 "Item_8"
212	 8	 2	 1	 2	 3	 2	 4	 2	 1	 "Item_8"
213	 8	 2	 1	 1	 4	 3	 4	 3	 1	 "Item_8"
214	 8	 2	 1	 1	 4	 3	 4	 3	 1	 "Item_8"
215	 8	 2	 1	 0	 2	 3	 3	 2	 1	 "Item_8"
216	 8	 2	 0	 0	 1	 2	 2	 3	 1	 "Item_8"
217	 8	 2	 1	 2	 4	 3	 4	 3	 1	 "Item_8"
218	 8	 2	 0	 1	 1	 3	 2	 4	 1	 "Item_8"
219	 8	 2	 1	 1	 4	 3	 3	 3	 1	 "Item_8"
220	 8	 2	 1	 2	 4	 3	 3	 2	 0	 "Item_8"
221	 8	 2	 0	 1	 2	 2	 3	 3	 0	 "Item_8"
222	 8	 2	 1	 1	 4	 4	 3	 4	 0	 "Item_8"
223	 8	 2	 0	 0	 2	 0	 2	 1	 1	 "Item_8"
224	 8	 2	 1	 2	 3	 2	 1	 1	 0	 "Item_8"
225	 8	 2	 1	 3	 3	 4	 4	 3	 1	 "Item_8"
226	 8	 2	 1	 0	 4	 4	 1	 1	 1	 "Item_8"
227	 8	 2	 0	 1	 1	 3	 3	 1	 0	 "Item_8"
228	 8	 2	 1	 1	 3	 4	 2	 4	 0	 "Item_8"
229	 8	 2	 1	 0	 4	 4	 3	 4	 1	 "Item_8"
230	 8	 2	 1	 1	 3	 3	 4	 1	 1	 "Item_8"
231	 8	 2	 0	 0	 1	 0	 0	 0	 1	 "Item_8"
232	 8	 2	 1	 3	 4	 4	 4	 4	 1	 "Item_8"
233	 8	 2	 0	 0	 2	 2	 2	 2	 1	 "Item_8"
234	 8	 2	 0	 0	 1	 2	 0	 0	 1	 "Item_8"
235	 8	 2	 1	 0	 3	 2	 3	 3	 0	 "Item_8"
236	 8	 2	 0	 0	 1	 2	 2	 2	 0	 "Item_8"
237	 8	 2	 1	 0	 4	 1	 2	 3	 1	 "Item_8"
238	 8	 2	 1	 2	 4	 3	 4	 3	 0	 "Item_8"
239	 8	 2	 0	 0	 1	 1	 1	 2	 1	 "Item_8"
240	 8	 2	 1	 1	 3	 3	 3	 3	 0	 "Item_8"
241	 8	 2	 1	 1	 3	 3	 4	 3	 1	 "Item_8"
242	 8	 2	 0	 2	 2	 2	 2	 1	 0	 "Item_8"
243	 8	 2	 0	 0	 1	 2	 1	 1	 1	 "Item_8"
244	 8	 2	 0	 0	 1	 1	 2	 0	 0	 "Item_8"
245	 8	 2	 1	 1	 4	 3	 2	 4	 0	 "Item_8"
246	 8	 2	 1	 1	 4	 4	 4	 3	 1	 "Item_8"
247	 8	 2	 0	 0	 1	 0	 1	 0	 1	 "Item_8"
248	 8	 2	 1	 3	 4	 3	 4	 3	 0	 "Item_8"
249	 8	 2	 1	 3	 4	 3	 4	 3	 0	 "Item_8"
250	 8	 2	 1	 2	 4	 4	 4	 4	 1	 "Item_8"
251	 8	 2	 1	 1	 3	 1	 3	 2	 1	 "Item_8"
252	 8	 2	 1	 1	 2	 1	 2	 0	 0	 "Item_8"
253	 8	 2	 1	 1	 4	 3	 3	 2	 0	 "Item_8"
254	 8	 2	 1	 2	 3	 1	 1	 2	 1	 "Item_8"
255	 8	 2	 0	 0	 1	 2	 2	 0	 0	 "Item_8"
256	 8	 2	 0	 0	 1	 0	 1	 1	 0	 "Item_8"
257	 8	 2	 1	 2	 4	 3	 4	 4	 0	 "Item_8"
258	 8	 2	 0	 0	 1	 2	 3	 2	 0	 "Item_8"
259	 8	 2	 1	 4	 4	 4	 4	 4	 1	 "Item_8"
260	 8	 2	 1	 0	 3	 2	 2	 2	 1	 "Item_8"
261	 8	 2	 0	 2	 3	 2	 4	 4	 1	 "Item_8"
262	 8	 2	 0	 0	 1	 3	 4	 3	 0	 "Item_8"
263	 8	 2	 1	 2	 3	 3	 4	 3	 1	 "Item_8"
264	 8	 2	 0	 0	 1	 1	 1	 0	 1	 "Item_8"
265	 8	 2	 1	 1	 3	 3	 3	 4	 1	 "Item_8"
266	 8	 2	 0	 1	 1	 2	 2	 2	 0	 "Item_8"
267	 8	 2	 0	 1	 2	 1	 3	 2	 0	 "Item_8"
268	 8	 2	 1	 2	 3	 4	 4	 2	 1	 "Item_8"
269	 8	 2	 0	 0	 2	 0	 1	 1	 0	 "Item_8"
270	 8	 2	 0	 0	 1	 1	 0	 0	 0	 "Item_8"
271	 8	 2	 1	 3	 4	 3	 3	 3	 1	 "Item_8"
272	 8	 2	 0	 0	 1	 2	 1	 1	 0	 "Item_8"
273	 8	 2	 1	 1	 4	 3	 4	 2	 1	 "Item_8"
274	 8	 2	 1	 1	 2	 3	 4	 4	 0	 "Item_8"
275	 8	 2	 0	 1	 2	 3	 3	 2	 0	 "Item_8"
276	 8	 2	 1	 0	 3	 2	 2	 0	 1	 "Item_8"
277	 8	 2	 0	 0	 2	 2	 1	 1	 1	 "Item_8"
278	 8	 2	 0	 0	 0	 0	 0	 2	 0	 "Item_8"
279	 8	 2	 0	 0	 0	 1	 0	 0	 0	 "Item_8"
280	 8	 2	 1	 3	 3	 3	 1	 3	 0	 "Item_8"
281	 8	 2	 0	 0	 2	 3	 3	 4	 0	 "Item_8"
282	 8	 2	 0	 0	 2	 0	 1	 0	 1	 "Item_8"
283	 8	 2	 0	 0	 0	 0	 0	 0	 0	 "Item_8"
284	 8	 2	 0	 0	 1	 1	 0	 1	 0	 "Item_8"
285	 8	 2	 1	 1	 3	 3	 3	 3	 1	 "Item_8"
286	 8	 2	 0	 1	 1	 2	 1	 2	 1	 "Item_8"
287	 8	 2	 0	 2	 3	 1	 4	 4	 0	 "Item_8"
288	 8	 2	 0	 0	 2	 3	 1	 3	 0	 "Item_8"
289	 8	 2	 1	 1	 2	 3	 2	 2	 0	 "Item_8"
290	 8	 2	 0	 0	 1	 1	 1	 1	 1	 "Item_8"
291	 8	 2	 1	 2	 2	 3	 4	 4	 1	 "Item_8"
292	 8	 2	 1	 1	 3	 2	 3	 1	 1	 "Item_8"
293	 8	 2	 0	 1	 1	 2	 0	 1	 0	 "Item_8"
294	 8	 2	 1	 2	 3	 3	 3	 4	 0	 "Item_8"
295	 8	 2	 0	 0	 1	 1	 1	 2	 1	 "Item_8"
296	 8	 2	 0	 1	 3	 3	 2	 4	 0	 "Item_8"
297	 8	 2	 1	 3	 4	 4	 4	 4	 0	 "Item_8"
298	 8	 2	 0	 0	 1	 2	 2	 3	 0	 "Item_8"
299	 8	 2	 1	 1	 3	 1	 2	 2	 0	 "Item_8"
300	 8	 2	 0	 0	 2	 2	 3	 1	 1	 "Item_8"
301	 8	 2	 0	 0	 2	 3	 4	 2	 0	 "Item_8"
302	 8	 2	 1	 2	 2	 2	 2	 2	 0	 "Item_8"
303	 8	 2	 0	 0	 1	 3	 1	 3	 0	 "Item_8"
304	 8	 2	 0	 0	 1	 3	 2	 0	 0	 "Item_8"
305	 8	 2	 1	 1	 3	 3	 4	 3	 1	 "Item_8"
306	 8	 2	 1	 2	 3	 3	 4	 3	 1	 "Item_8"
307	 8	 2	 0	 2	 1	 1	 1	 1	 1	 "Item_8"
308	 8	 2	 1	 0	 3	 2	 2	 1	 1	 "Item_8"
309	 8	 2	 1	 1	 4	 4	 3	 4	 1	 "Item_8"
310	 8	 2	 0	 2	 2	 1	 1	 2	 0	 "Item_8"
311	 8	 2	 0	 0	 2	 3	 2	 2	 1	 "Item_8"
312	 8	 2	 1	 1	 4	 3	 4	 4	 0	 "Item_8"
313	 8	 2	 1	 2	 3	 3	 4	 4	 1	 "Item_8"
314	 8	 2	 1	 1	 2	 0	 2	 2	 0	 "Item_8"
315	 8	 2	 1	 1	 3	 3	 3	 3	 0	 "Item_8"
316	 8	 2	 1	 1	 2	 1	 4	 4	 0	 "Item_8"
317	 8	 2	 0	 0	 2	 1	 2	 2	 0	 "Item_8"
318	 8	 2	 1	 2	 3	 3	 3	 3	 1	 "Item_8"
319	 8	 2	 1	 1	 4	 4	 4	 2	 1	 "Item_8"
320	 8	 2	 1	 0	 4	 2	 3	 2	 0	 "Item_8"
321	 8	 2	 1	 1	 2	 1	 3	 2	 1	 "Item_8"
322	 8	 2	 0	 0	 1	 1	 2	 1	 0	 "Item_8"
323	 8	 2	 1	 0	 4	 2	 2	 3	 1	 "Item_8"
324	 8	 2	 0	 0	 2	 0	 0	 2	 0	 "Item_8"
325	 8	 2	 0	 1	 1	 2	 2	 2	 0	 "Item_8"
326	 8	 2	 1	 2	 4	 4	 4	 4	 1	 "Item_8"
327	 8	 2	 1	 3	 4	 4	 4	 4	 1	 "Item_8"
328	 8	 2	 0	 1	 2	 2	 2	 3	 1	 "Item_8"
329	 8	 2	 1	 0	 3	 2	 2	 0	 0	 "Item_8"
330	 8	 2	 1	 0	 3	 2	 3	 2	 0	 "Item_8"
331	 8	 2	 1	 3	 4	 4	 4	 3	 1	 "Item_8"
332	 8	 2	 0	 0	 2	 3	 2	 2	 1	 "Item_8"
333	 8	 2	 1	 0	 4	 3	 4	 3	 0	 "Item_8"
334	 8	 2	 0	 1	 2	 1	 2	 3	 1	 "Item_8"
335	 8	 2	 0	 0	 0	 1	 0	 0	 0	 "Item_8"
336	 8	 2	 1	 1	 3	 2	 2	 3	 0	 "Item_8"
337	 8	 2	 0	 0	 2	 1	 3	 1	 1	 "Item_8"
338	 8	 2	 0	 0	 0	 0	 0	 1	 0	 "Item_8"
339	 8	 2	 1	 1	 3	 3	 3	 3	 1	 "Item_8"
340	 8	 2	 1	 1	 2	 1	 2	 3	 1	 "Item_8"
341	 8	 2	 1	 1	 4	 3	 1	 4	 1	 "Item_8"
342	 8	 2	 1	 1	 2	 3	 2	 0	 1	 "Item_8"
343	 8	 2	 1	 2	 4	 2	 4	 4	 0	 "Item_8"
344	 8	 2	 1	 2	 4	 3	 4	 4	 0	 "Item_8"
345	 8	 2	 0	 0	 1	 0	 0	 1	 1	 "Item_8"
346	 8	 2	 1	 1	 3	 2	 3	 3	 0	 "Item_8"
347	 8	 2	 1	 2	 4	 2	 4	 3	 0	 "Item_8"
348	 8	 2	 1	 0	 2	 0	 2	 3	 0	 "Item_8"
349	 8	 2	 0	 0	 0	 0	 0	 0	 1	 "Item_8"
350	 8	 2	 1	 0	 3	 1	 3	 4	 0	 "Item_8"
351	 8	 2	 1	 1	 4	 3	 4	 4	 1	 "Item_8"
352	 8	 2	 0	 1	 1	 2	 2	 3	 0	 "Item_8"
353	 8	 2	 1	 3	 4	 4	 4	 4	 1	 "Item_8"
354	 8	 2	 1	 2	 4	 3	 4	 2	 0	 "Item_8"
355	 8	 2	 1	 0	 4	 2	 2	 2	 1	 "Item_8"
356	 8	 2	 1	 2	 3	 3	 4	 4	 0	 "Item_8"
357	 8	 2	 0	 1	 1	 3	 2	 2	 0	 "Item_8"
358	 8	 2	 1	 1	 3	 3	 3	 3	 0	 "Item_8"
359	 8	 2	 1	 0	 4	 3	 4	 2	 0	 "Item_8"
360	 8	 2	 1	 2	 4	 4	 3	 3	 1	 "Item_8"
361	 8	 2	 0	 1	 2	 2	 1	 2	 0	 "Item_8"
362	 8	 2	 1	 1	 2	 3	 2	 2	 0	 "Item_8"
363	 8	 2	 1	 1	 4	 3	 3	 3	 1	 "Item_8"
364	 8	 2	 1	 1	 2	 2	 3	 2	 1	 "Item_8"
365	 8	 2	 0	 1	 2	 2	 0	 1	 1	 "Item_8"
366	 8	 2	 1	 2	 4	 3	 4	 3	 0	 "Item_8"
367	 8	 2	 1	 2	 4	 2	 3	 4	 1	 "Item_8"
368	 8	 2	 1	 2	 3	 2	 2	 4	 1	 "Item_8"
369	 8	 2	 0	 0	 1	 1	 3	 3	 0	 "Item_8"
370	 8	 2	 1	 1	 4	 2	 1	 1	 1	 "Item_8"
371	 8	 2	 1	 2	 4	 3	 3	 1	 0	 "Item_8"
372	 8	 2	 1	 1	 2	 2	 4	 3	 0	 "Item_8"
373	 8	 2	 1	 1	 4	 3	 2	 1	 0	 "Item_8"
374	 8	 2	 1	 1	 4	 4	 2	 3	 0	 "Item_8"
375	 8	 2	 0	 1	 1	 2	 1	 1	 0	 "Item_8"
376	 8	 2	 1	 0	 3	 3	 3	 2	 0	 "Item_8"
377	 8	 2	 0	 0	 1	 2	 3	 2	 1	 "Item_8"
378	 8	 2	 0	 1	 2	 2	 2	 3	 1	 "Item_8"
379	 8	 2	 0	 0	 1	 0	 0	 0	 1	 "Item_8"
380	 8	 2	 1	 0	 2	 2	 3	 3	 1	 "Item_8"
381	 8	 2	 0	 0	 0	 1	 0	 0	 1	 "Item_8"
382	 8	 2	 0	 1	 2	 2	 1	 1	 0	 "Item_8"
383	 8	 2	 0	 3	 2	 4	 4	 2	 0	 "Item_8"
384	 8	 2	 1	 1	 4	 3	 4	 4	 1	 "Item_8"
385	 8	 2	 0	 0	 1	 0	 0	 1	 0	 "Item_8"
386	 8	 2	 1	 0	 2	 1	 2	 0	 0	 "Item_8"
387	 8	 2	 1	 2	 4	 3	 4	 4	 0	 "Item_8"
388	 8	 2	 1	 2	 4	 3	 3	 2	 0	 "Item_8"
389	 8	 2	 0	 1	 1	 0	 2	 1	 1	 "Item_8"
390	 8	 2	 1	 3	 4	 3	 2	 4	 1	 "Item_8"
391	 8	 2	 1	 0	 3	 3	 3	 4	 0	 "Item_8"
392	 8	 2	 1	 3	 4	 2	 2	 2	 0	 "Item_8"
393	 8	 2	 1	 0	 2	 3	 1	 2	 1	 "Item_8"
394	 8	 2	 1	 0	 2	 2	 3	 1	 1	 "Item_8"
395	 8	 2	 0	 1	 3	 3	 1	 1	 1	 "Item_8"
396	 8	 2	 1	 1	 3	 3	 4	 4	 0	 "Item_8"
397	 8	 2	 0	 1	 3	 2	 2	 1	 1	 "Item_8"
398	 8	 2	 0	 0	 1	 1	 0	 0	 0	 "Item_8"
399	 8	 2	 0	 0	 1	 1	 2	 2	 1	 "Item_8"
400	 8	 2	 0	 0	 2	 2	 1	 1	 0	 "Item_8"
401	 8	 2	 1	 2	 4	 4	 4	 3	 1	 "Item_8"
402	 8	 2	 0	 0	 1	 2	 1	 2	 0	 "Item_8"
403	 8	 2	 1	 2	 3	 3	 3	 3	 1	 "Item_8"
404	 8	 2	 1	 1	 3	 2	 3	 3	 1	 "Item_8"
405	 8	 2	 1	 2	 4	 3	 4	 4	 0	 "Item_8"
406	 8	 2	 0	 0	 1	 3	 2	 1	 1	 "Item_8"
407	 8	 2	 1	 2	 3	 2	 3	 3	 1	 "Item_8"
408	 8	 2	 1	 1	 2	 2	 4	 3	 1	 "Item_8"
409	 8	 2	 0	 1	 2	 2	 2	 2	 1	 "Item_8"
410	 8	 2	 0	 1	 3	 2	 3	 3	 1	 "Item_8"
411	 8	 2	 1	 1	 3	 3	 4	 4	 0	 "Item_8"
412	 8	 2	 0	 0	 1	 0	 0	 0	 1	 "Item_8"
413	 8	 2	 0	 2	 2	 2	 2	 3	 0	 "Item_8"
414	 8	 2	 0	 0	 1	 0	 0	 0	 0	 "Item_8"
415	 8	 2	 1	 2	 3	 3	 3	 3	 0	 "Item_8"
416	 8	 2	 0	 0	 3	 2	 2	 2	 1	 "Item_8"
417	 8	 2	 0	 2	 2	 1	 4	 3	 0	 "Item_8"
418	 8	 2	 1	 1	 3	 3	 3	 3	 0	 "Item_8"
419	 8	 2	 0	 0	 1	 1	 3	 2	 0	 "Item_8"
420	 8	 2	 0	 0	 0	 2	 1	 1	 1	 "Item_8"
421	 8	 2	 0	 1	 2	 1	 2	 2	 0	 "Item_8"
422	 8	 2	 1	 2	 4	 3	 3	 4	 0	 "Item_8"
423	 8	 2	 1	 0	 2	 2	 2	 2	 0	 "Item_8"
424	 8	 2	 0	 0	 1	 1	 1	 1	 1	 "Item_8"
425	 8	 2	 1	 1	 2	 0	 2	 2	 1	 "Item_8"
426	 8	 2	 1	 2	 3	 2	 2	 1	 1	 "Item_8"
427	 8	 2	 1	 3	 4	 4	 4	 4	 1	 "Item_8"
428	 8	 2	 1	 0	 3	 2	 1	 2	 0	 "Item_8"
429	 8	 2	 1	 2	 4	 3	 4	 3	 1	 "Item_8"
430	 8	 2	 1	 0	 3	 2	 2	 1	 0	 "Item_8"
431	 8	 2	 0	 0	 1	 1	 3	 3	 0	 "Item_8"
432	 8	 2	 0	 1	 1	 2	 2	 1	 0	 "Item_8"
433	 8	 2	 0	 3	 3	 4	 4	 3	 1	 "Item_8"
434	 8	 2	 0	 0	 1	 1	 0	 1	 1	 "Item_8"
435	 8	 2	 1	 3	 4	 3	 3	 1	 0	 "Item_8"
436	 8	 2	 0	 0	 1	 0	 0	 1	 1	 "Item_8"
437	 8	 2	 1	 1	 4	 3	 3	 3	 0	 "Item_8"
438	 8	 2	 1	 0	 2	 2	 1	 1	 0	 "Item_8"
439	 8	 2	 1	 1	 4	 2	 2	 2	 1	 "Item_8"
440	 8	 2	 0	 2	 3	 4	 4	 4	 0	 "Item_8"
441	 8	 2	 1	 0	 4	 2	 3	 3	 0	 "Item_8"
442	 8	 2	 1	 0	 2	 3	 2	 3	 0	 "Item_8"
443	 8	 2	 1	 1	 2	 0	 0	 2	 1	 "Item_8"
444	 8	 2	 0	 1	 2	 2	 1	 2	 0	 "Item_8"
445	 8	 2	 1	 2	 4	 3	 4	 2	 1	 "Item_8"
446	 8	 2	 0	 0	 2	 2	 2	 2	 1	 "Item_8"
447	 8	 2	 1	 2	 4	 2	 2	 3	 0	 "Item_8"
448	 8	 2	 1	 1	 4	 1	 3	 2	 0	 "Item_8"
449	 8	 2	 0	 1	 3	 2	 3	 3	 0	 "Item_8"
450	 8	 2	 1	 1	 2	 2	 1	 2	 1	 "Item_8"
451	 8	 2	 1	 1	 2	 3	 3	 3	 0	 "Item_8"
452	 8	 2	 0	 2	 1	 3	 4	 4	 0	 "Item_8"
453	 8	 2	 1	 1	 4	 3	 4	 4	 0	 "Item_8"
454	 8	 2	 1	 0	 2	 2	 2	 1	 0	 "Item_8"
455	 8	 2	 0	 1	 3	 3	 4	 3	 0	 "Item_8"
456	 8	 2	 1	 0	 2	 2	 2	 0	 0	 "Item_8"
457	 8	 2	 1	 2	 4	 3	 3	 3	 1	 "Item_8"
458	 8	 2	 1	 1	 4	 2	 4	 3	 1	 "Item_8"
459	 8	 2	 1	 2	 3	 3	 3	 3	 0	 "Item_8"
460	 8	 2	 0	 1	 2	 1	 2	 1	 1	 "Item_8"
461	 8	 2	 0	 1	 1	 1	 3	 2	 1	 "Item_8"
462	 8	 2	 1	 0	 2	 2	 3	 1	 1	 "Item_8"
463	 8	 2	 1	 1	 4	 2	 2	 4	 1	 "Item_8"
464	 8	 2	 1	 2	 4	 3	 4	 4	 0	 "Item_8"
465	 8	 2	 1	 1	 2	 3	 2	 2	 0	 "Item_8"
466	 8	 2	 0	 0	 0	 0	 1	 1	 1	 "Item_8"
467	 8	 2	 0	 1	 2	 2	 2	 2	 1	 "Item_8"
468	 8	 2	 0	 0	 0	 1	 1	 1	 1	 "Item_8"
469	 8	 2	 0	 1	 1	 2	 2	 2	 1	 "Item_8"
470	 8	 2	 1	 1	 3	 3	 1	 1	 1	 "Item_8"
471	 8	 2	 1	 3	 4	 3	 3	 2	 1	 "Item_8"
472	 8	 2	 1	 1	 3	 3	 4	 2	 1	 "Item_8"
473	 8	 2	 1	 1	 3	 1	 1	 4	 1	 "Item_8"
474	 8	 2	 1	 0	 3	 2	 3	 1	 0	 "Item_8"
475	 8	 2	 0	 0	 0	 2	 1	 2	 1	 "Item_8"
476	 8	 2	 1	 1	 2	 3	 3	 4	 0	 "Item_8"
477	 8	 2	 0	 2	 2	 2	 2	 3	 0	 "Item_8"
478	 8	 2	 1	 1	 4	 0	 4	 1	 0	 "Item_8"
479	 8	 2	 1	 2	 4	 3	 4	 3	 1	 "Item_8"
480	 8	 2	 0	 0	 1	 1	 1	 1	 0	 "Item_8"
481	 8	 2	 0	 0	 1	 0	 1	 0	 0	 "Item_8"
482	 8	 2	 1	 2	 4	 3	 3	 4	 1	 "Item_8"
483	 8	 2	 0	 1	 3	 3	 3	 4	 0	 "Item_8"
484	 8	 2	 0	 1	 1	 3	 2	 1	 0	 "Item_8"
485	 8	 2	 1	 1	 4	 3	 4	 3	 0	 "Item_8"
486	 8	 2	 1	 2	 4	 2	 3	 3	 0	 "Item_8"
487	 8	 2	 0	 1	 3	 3	 3	 4	 1	 "Item_8"
488	 8	 2	 1	 2	 4	 3	 3	 3	 0	 "Item_8"
489	 8	 2	 1	 2	 3	 2	 4	 3	 0	 "Item_8"
490	 8	 2	 0	 0	 0	 1	 2	 1	 0	 "Item_8"
491	 8	 2	 1	 3	 4	 2	 4	 4	 1	 "Item_8"
492	 8	 2	 1	 2	 3	 1	 3	 3	 1	 "Item_8"
493	 8	 2	 0	 0	 2	 1	 1	 2	 0	 "Item_8"
494	 8	 2	 1	 0	 3	 2	 2	 2	 0	 "Item_8"
495	 8	 2	 1	 3	 4	 3	 4	 3	 1	 "Item_8"
496	 8	 2	 1	 0	 2	 2	 3	 2	 1	 "Item_8"
497	 8	 2	 0	 0	 1	 1	 1	 2	 1	 "Item_8"
498	 8	 2	 0	 0	 1	 0	 0	 2	 0	 "Item_8"
499	 8	 2	 1	 1	 2	 3	 1	 2	 1	 "Item_8"
500	 8	 2	 0	 0	 1	 0	 2	 1	 0	 "Item_8"
1	 2	 1	 0	 0	 1	 0	 3	 2	 1	 "Item_2"
2	 2	 1	 1	 2	 3	 2	 3	 3	 0	 "Item_2"
3	 2	 1	 0	 0	 1	 2	 2	 0	 0	 "Item_2"
4	 2	 1	 0	 1	 4	 2	 4	 3	 0	 "Item_2"
5	 2	 1	 1	 1	 4	 2	 2	 3	 0	 "Item_2"
6	 2	 1	 0	 0	 3	 2	 2	 1	 0	 "Item_2"
7	 2	 1	 1	 1	 4	 3	 2	 1	 1	 "Item_2"
8	 2	 1	 1	 1	 3	 3	 3	 1	 0	 "Item_2"
9	 2	 1	 1	 1	 2	 3	 4	 1	 0	 "Item_2"
10	 2	 1	 1	 1	 1	 0	 4	 2	 0	 "Item_2"
11	 2	 1	 1	 2	 1	 3	 2	 3	 0	 "Item_2"
12	 2	 1	 1	 1	 2	 1	 3	 2	 0	 "Item_2"
13	 2	 1	 1	 2	 4	 3	 4	 4	 1	 "Item_2"
14	 2	 1	 1	 3	 3	 3	 4	 4	 0	 "Item_2"
15	 2	 1	 1	 1	 4	 2	 4	 4	 1	 "Item_2"
16	 2	 1	 0	 1	 3	 4	 4	 3	 1	 "Item_2"
17	 2	 1	 0	 0	 3	 3	 2	 3	 0	 "Item_2"
18	 2	 1	 1	 2	 4	 3	 3	 3	 1	 "Item_2"
19	 2	 1	 1	 2	 2	 3	 1	 3	 1	 "Item_2"
20	 2	 1	 1	 1	 3	 2	 3	 3	 0	 "Item_2"
21	 2	 1	 0	 0	 3	 3	 2	 2	 1	 "Item_2"
22	 2	 1	 1	 1	 1	 2	 3	 1	 1	 "Item_2"
23	 2	 1	 1	 1	 1	 3	 0	 2	 0	 "Item_2"
24	 2	 1	 0	 0	 0	 0	 2	 2	 0	 "Item_2"
25	 2	 1	 1	 2	 3	 3	 3	 4	 1	 "Item_2"
26	 2	 1	 1	 1	 4	 2	 3	 2	 0	 "Item_2"
27	 2	 1	 0	 0	 2	 2	 2	 1	 1	 "Item_2"
28	 2	 1	 0	 1	 3	 2	 3	 2	 0	 "Item_2"
29	 2	 1	 0	 0	 4	 3	 1	 3	 1	 "Item_2"
30	 2	 1	 1	 2	 4	 4	 4	 4	 1	 "Item_2"
31	 2	 1	 1	 1	 4	 3	 2	 2	 1	 "Item_2"
32	 2	 1	 1	 2	 2	 3	 3	 2	 1	 "Item_2"
33	 2	 1	 0	 0	 4	 2	 2	 3	 0	 "Item_2"
34	 2	 1	 0	 0	 3	 1	 3	 2	 1	 "Item_2"
35	 2	 1	 1	 1	 1	 3	 3	 4	 0	 "Item_2"
36	 2	 1	 0	 0	 2	 2	 3	 1	 1	 "Item_2"
37	 2	 1	 1	 1	 2	 2	 1	 2	 1	 "Item_2"
38	 2	 1	 1	 2	 4	 3	 4	 3	 0	 "Item_2"
39	 2	 1	 1	 1	 3	 2	 3	 2	 0	 "Item_2"
40	 2	 1	 0	 1	 4	 2	 3	 4	 1	 "Item_2"
41	 2	 1	 1	 4	 4	 4	 4	 4	 0	 "Item_2"
42	 2	 1	 1	 2	 2	 2	 3	 4	 0	 "Item_2"
43	 2	 1	 0	 0	 2	 0	 2	 2	 0	 "Item_2"
44	 2	 1	 1	 1	 2	 1	 3	 1	 0	 "Item_2"
45	 2	 1	 0	 0	 3	 2	 2	 3	 1	 "Item_2"
46	 2	 1	 1	 2	 4	 3	 4	 3	 0	 "Item_2"
47	 2	 1	 0	 0	 3	 2	 2	 1	 0	 "Item_2"
48	 2	 1	 1	 1	 3	 3	 4	 4	 0	 "Item_2"
49	 2	 1	 0	 0	 0	 0	 0	 1	 0	 "Item_2"
50	 2	 1	 0	 0	 3	 1	 1	 1	 0	 "Item_2"
51	 2	 1	 1	 1	 3	 3	 4	 3	 0	 "Item_2"
52	 2	 1	 1	 1	 4	 3	 4	 3	 0	 "Item_2"
53	 2	 1	 0	 0	 4	 1	 2	 1	 1	 "Item_2"
54	 2	 1	 1	 1	 3	 2	 4	 3	 0	 "Item_2"
55	 2	 1	 0	 0	 1	 0	 0	 1	 1	 "Item_2"
56	 2	 1	 1	 1	 2	 1	 2	 2	 0	 "Item_2"
57	 2	 1	 0	 0	 1	 0	 1	 1	 1	 "Item_2"
58	 2	 1	 0	 0	 1	 2	 0	 2	 0	 "Item_2"
59	 2	 1	 1	 2	 4	 3	 4	 2	 1	 "Item_2"
60	 2	 1	 1	 3	 4	 4	 4	 4	 1	 "Item_2"
61	 2	 1	 0	 1	 3	 2	 2	 2	 1	 "Item_2"
62	 2	 1	 0	 0	 1	 2	 3	 2	 0	 "Item_2"
63	 2	 1	 1	 1	 1	 0	 1	 1	 1	 "Item_2"
64	 2	 1	 1	 4	 4	 4	 4	 4	 0	 "Item_2"
65	 2	 1	 1	 1	 2	 1	 2	 0	 1	 "Item_2"
66	 2	 1	 1	 1	 1	 1	 3	 2	 1	 "Item_2"
67	 2	 1	 1	 2	 4	 4	 4	 4	 0	 "Item_2"
68	 2	 1	 0	 0	 1	 2	 1	 2	 0	 "Item_2"
69	 2	 1	 0	 0	 1	 0	 1	 1	 0	 "Item_2"
70	 2	 1	 0	 0	 2	 1	 1	 1	 1	 "Item_2"
71	 2	 1	 0	 0	 3	 2	 4	 1	 0	 "Item_2"
72	 2	 1	 1	 2	 2	 2	 3	 2	 0	 "Item_2"
73	 2	 1	 0	 0	 2	 3	 2	 1	 1	 "Item_2"
74	 2	 1	 1	 1	 2	 3	 3	 2	 0	 "Item_2"
75	 2	 1	 0	 0	 0	 3	 1	 2	 0	 "Item_2"
76	 2	 1	 1	 1	 2	 2	 2	 2	 0	 "Item_2"
77	 2	 1	 1	 1	 4	 1	 1	 2	 0	 "Item_2"
78	 2	 1	 1	 1	 4	 2	 3	 3	 0	 "Item_2"
79	 2	 1	 0	 0	 1	 0	 1	 1	 0	 "Item_2"
80	 2	 1	 1	 1	 2	 3	 3	 4	 0	 "Item_2"
81	 2	 1	 0	 0	 1	 2	 2	 1	 1	 "Item_2"
82	 2	 1	 0	 0	 1	 0	 0	 1	 1	 "Item_2"
83	 2	 1	 0	 0	 2	 2	 3	 1	 1	 "Item_2"
84	 2	 1	 0	 0	 1	 2	 1	 0	 1	 "Item_2"
85	 2	 1	 1	 1	 4	 4	 3	 3	 1	 "Item_2"
