case_ID F1_1 F1_3 F1_5 F1_7 F1_9 F1_11 F1_13 F1_15 F1_17 F1_19 C_2 C_4 C_6 C_8 C_10 C_12 C_14 C_16 C_18 C_20 F2_1 F2_3 F2_5 F2_7 F2_9 F2_11 F2_13 F2_15 F2_17 F2_19
1093 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 0
1094 NA NA NA NA NA NA NA NA NA NA 1 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1 1 0 0
1095 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 0 0 1 0 1 0 0 1 1 0 1 1 1 0 0
1096 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 1 0 1 0 1 0 0 0 1 0 1 1 1 1 0
1097 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1 0
1098 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 0 1 0 0 0 1 1 0 1 0 1 1 1 0
1099 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 1 1 1 0 0 1 0 0 1 1 1 1 1 0 0
1100 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0
1101 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 0 1 1 0 1 0 1 1 1 1 1 1 1 1 0
1102 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1103 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0
1104 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 1 1 0 1 1 0 0 0 0 1 1 1 1 1 1 0
1105 NA NA NA NA NA NA NA NA NA NA 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 0 0
1106 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 1 0 1 0 0 0 0 0 1 0 1 1 1 0 0
1107 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 1 0 1 0 0 0 0 1 1 0 1 1 1 0 0
1108 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0
1109 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 1 0 0 1 0 1 0 0 1 1 0 0
1110 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 0 1 0 1 0 1 1 1 1 1 1 1 0 0
1111 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 0 1 1 0 1 1 1 1 0 0 1 1 1 1 0
1112 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 1 1 0 0
1113 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 0 0 0 1 1 1 0 1 1 1 1 1 1 0
1114 NA NA NA NA NA NA NA NA NA NA 0 1 1 0 1 1 1 1 0 1 0 0 0 1 0 1 1 1 0 0
1115 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 0 0 1 0 1 1 0 1 0 0 1 1 1 0 0
1116 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 1 0 1 0 1 0 1 0 1 1 1 1 1 0 0
1117 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 1 1 1 0 0 0 0 1 0 1 0 1 1 1 0
1118 NA NA NA NA NA NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1119 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
1120 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 1 1 0 1 0 1 0 0 0 0 0 0 1 0 0 0
1121 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1122 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 0 1 1 0 1 1 0 0 1 0 1 1 0 0 0
1123 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1124 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0
1125 NA NA NA NA NA NA NA NA NA NA 0 0 1 1 1 1 0 1 0 1 0 0 0 1 0 1 1 1 0 0
1126 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1127 NA NA NA NA NA NA NA NA NA NA 0 1 0 1 1 1 0 1 0 1 0 1 1 1 1 0 1 1 0 0
1128 NA NA NA NA NA NA NA NA NA NA 0 1 1 1 0 0 0 1 0 0 0 0 1 1 1 1 0 1 1 0
1129 NA NA NA NA NA NA NA NA NA NA 1 0 0 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 0
1130 NA NA NA NA NA NA NA NA NA NA 0 1 1 0 1 0 1 1 0 1 0 0 0 1 1 1 1 1 0 0
1131 NA NA NA NA NA NA NA NA NA NA 1 1 0 1 1 0 1 1 0 0 0 0 0 1 1 1 1 1 1 0
1132 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1133 NA NA NA NA NA NA NA NA NA NA 1 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0
1134 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1135 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0
1136 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 0 0
1137 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 0 1 0 1 0 1 1 1 1 1 1 1 1 0
1138 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 0 0 1 0 1 0 1 0 1 1 1 1 1 0 0
1139 NA NA NA NA NA NA NA NA NA NA 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0
1140 NA NA NA NA NA NA NA NA NA NA 1 0 0 0 1 0 0 1 0 1 0 0 0 0 1 0 1 0 0 0
1141 NA NA NA NA NA NA NA NA NA NA 0 1 1 0 1 0 0 1 0 0 0 1 1 1 1 1 1 1 0 0
1142 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0
1143 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0
1144 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 1 1 1 0 0
1145 NA NA NA NA NA NA NA NA NA NA 1 0 0 1 1 0 0 1 1 0 1 0 0 0 0 0 1 0 0 0
1146 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1 1 1 0 0
1147 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 0
1148 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0
1149 NA NA NA NA NA NA NA NA NA NA 0 1 0 0 1 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0
1150 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 0 0 0 1 0 0 0 1 0 1 0 1 1 1 0 0
1151 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 0 1 1 0 1 0 1 0 1 0 1 1 1 1 0
1152 NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 1 1 0 0
1153 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
1154 NA NA NA NA NA NA NA NA NA NA 0 0 0 1 1 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0
1155 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 1 0 1 0 0 0 0 0 1 0 0 1 1 1 0
1156 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0
1157 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 1 0 0 0 1 0 1 0 1 0 1 1 0 1 0
1158 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0
1159 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 1 0 1 1 1 0 0 1 0 1 0 1 1 0 0 0
1160 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 1 1 1 1 0 1 0 0 1 1 1 1 1 1 1 0
1161 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0
1162 NA NA NA NA NA NA NA NA NA NA 0 1 1 1 1 1 0 1 1 0 0 0 1 1 1 1 1 1 1 0
1163 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1164 NA NA NA NA NA NA NA NA NA NA 0 1 0 1 1 0 0 1 0 0 1 1 1 1 1 1 1 1 0 0
1165 NA NA NA NA NA NA NA NA NA NA 1 1 0 0 1 0 0 1 1 0 0 0 1 1 1 1 1 0 0 0
1166 NA NA NA NA NA NA NA NA NA NA 0 1 0 1 1 1 0 1 0 1 0 1 1 1 1 1 1 1 1 0
1167 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 1 0 0 1 0 0 0 1 0 1 0 0 1 1 0 0
1168 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 0 0 1 0 0 1 1 0 0 0 0 1 1 0 0
1169 NA NA NA NA NA NA NA NA NA NA 1 0 0 1 1 0 0 1 0 0 0 0 0 1 0 0 1 1 1 0
1170 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 1 1 1 0 1 1 0 0 0 1 1 1 1 0 0
1171 NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0
1172 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 1 0 1 0 0 0 1 1 1 1 1 1 1 0 0
1173 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 0 1 0 0 0 1 0 1 0 1 1 1 1 0
1174 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 0 1 1 0 0 1 1 1 1 1 0 0
1175 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 0 0 0 1 0 1 1 0 0 0 0 0
1176 NA NA NA NA NA NA NA NA NA NA 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0
1177 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 0 0
1178 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 0 1 1 0 0 1 0 1 1 0 0 0
1179 NA NA NA NA NA NA NA NA NA NA 0 1 1 1 1 0 1 1 0 1 0 0 0 1 0 1 1 1 0 0
1180 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 0 0 1 1 0 0 1 0 0 1 0 0 1 0 0
1181 NA NA NA NA NA NA NA NA NA NA 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 1 1 1 0 0
1182 NA NA NA NA NA NA NA NA NA NA 1 1 0 1 1 1 0 1 0 0 1 1 0 1 0 1 1 1 1 0
1183 NA NA NA NA NA NA NA NA NA NA 1 1 0 1 1 1 0 1 0 1 1 0 1 0 0 1 1 0 0 0
1184 NA NA NA NA NA NA NA NA NA NA 1 0 0 0 1 1 0 1 0 0 0 1 0 1 1 1 1 1 0 0
1185 NA NA NA NA NA NA NA NA NA NA 1 0 0 0 1 0 0 1 1 0 0 0 0 1 0 0 1 1 1 0
1186 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
1187 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 0 1 1 0 1 0 1 0 1 1 1 1 1 1 0
1188 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1189 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 0 1 0 1 1 1 1 1 0 1 1 1 1 0
1190 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 1 0
1191 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 0 0 1 0 1 0 1 0 1 1 1 1 1 0 0
1192 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 1 0 0 0
1193 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 0 0 0 0 0 0 0 1 0 0 1 1 1 1 0 0
1194 NA NA NA NA NA NA NA NA NA NA 1 0 0 1 1 1 0 1 0 0 0 1 1 1 0 1 1 1 0 0
1195 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 1 0 0 1 1 1 1 1 1 1 0 1 1 1 1 0
1196 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 0 0 1 0 1 1 0 0 1 0 1 1 1 0 0
1197 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 0 0 0 0 0 1 0 0 1 0 1 1 0 0 0
1198 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
1199 NA NA NA NA NA NA NA NA NA NA 1 1 0 0 1 0 0 1 0 0 0 0 1 0 0 1 1 0 0 0
1200 NA NA NA NA NA NA NA NA NA NA 0 1 1 0 1 1 1 1 0 1 1 0 1 1 0 1 1 1 1 0
1201 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 1 0 1 1 0 0 0 0 1 1 1 1 1 1 1 0
1202 NA NA NA NA NA NA NA NA NA NA 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0
1203 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0
1204 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
1205 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 1 0 0
1206 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 1 0 0 1 0 0 0 1 0 1 0 0 1 1 0 0
1207 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 0 1 0 1 1 0 0 1 1 1 1 1 1 0
1208 NA NA NA NA NA NA NA NA NA NA 1 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 1 0
1209 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 1 0 0 1 0 0 0 0 0 0 1 1 1 0 0 0
1210 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 1 0 1 0 0 0 1 1 1 1 1 0 1 0 0
1211 NA NA NA NA NA NA NA NA NA NA 1 0 0 0 0 0 0 1 0 0 0 1 1 0 1 0 1 1 0 0
1212 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 0 1 1 0 0 1 0 1 1 1 1 0 0 0
1213 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 0 0 1 0 0 0 1 0 1 0 1 0 0 0 0
1214 NA NA NA NA NA NA NA NA NA NA 0 0 1 1 0 1 1 1 0 0 0 0 0 0 1 0 1 1 0 0
1215 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 1 1 0 1 0 0 0 1 1 0 1 0 1 1 1 0
1216 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 0 1 1 1 0 1 1 0 1 1 1 1 1 1 0 0
1217 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
1218 NA NA NA NA NA NA NA NA NA NA 1 0 0 1 1 1 0 1 0 1 0 1 0 0 0 0 1 0 1 0
1219 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 0 0
1220 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 1 1 0 0
1221 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1222 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 0 1 1 0 0 1 1 0 0 0 0 1 0 0 0
1223 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
1224 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 1 0 1 1 1 0 1 0 1 1 1 1 1 1 0
1225 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0
1226 NA NA NA NA NA NA NA NA NA NA 1 1 0 1 1 1 0 0 0 0 0 1 0 1 1 1 1 1 0 0
1227 NA NA NA NA NA NA NA NA NA NA 0 1 1 0 1 0 0 1 0 1 1 0 0 1 0 1 0 0 0 0
1228 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0
1229 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 0 0 1 1 0 1 1 0 0 0 1 1 1 0 0
1230 NA NA NA NA NA NA NA NA NA NA 1 0 0 0 0 1 0 1 0 0 0 0 0 0 1 1 1 1 0 0
1231 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 0
1232 NA NA NA NA NA NA NA NA NA NA 0 1 1 1 1 0 0 1 0 0 1 1 1 1 0 1 1 1 1 0
1233 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0
1234 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0
1235 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0
1236 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 0 0 1 1 0 0 1 1 0 0 1 1 1 1 0
1237 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 1 1 0 1 0 1 1 1 0 1 0 1 1 1 0 0
1238 NA NA NA NA NA NA NA NA NA NA 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0
1239 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 0 0 1 1 0 1 1 1 1 1 1 0
1240 NA NA NA NA NA NA NA NA NA NA 1 1 0 1 1 0 0 1 1 1 0 1 1 0 1 1 1 0 1 0
1241 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 0 1 1 0 0 0 0 0 1 1 1 1 1 1 0
1242 NA NA NA NA NA NA NA NA NA NA 1 1 0 0 1 0 0 0 0 0 0 0 0 1 1 1 0 0 1 0
1243 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0
1244 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1 1 0 0 0
1245 NA NA NA NA NA NA NA NA NA NA 1 1 0 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0
1246 NA NA NA NA NA NA NA NA NA NA 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0
1247 NA NA NA NA NA NA NA NA NA NA 1 0 0 1 0 1 0 1 0 0 0 1 1 0 1 0 0 0 0 0
1248 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 0 1 1 1 1 1 0 0 0 0 0 1 1 1 1 0
1249 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 1 0 0 0
1250 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 0 0 1 0 1 0 1 0 1 1 1 1 1 0 0
1251 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1
1252 NA NA NA NA NA NA NA NA NA NA 1 1 0 1 1 0 0 1 0 1 0 1 0 1 1 1 1 1 0 0
1253 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0
1254 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 1 1 0 1 0 1 0 1 1 1 1 1 1 1 0 0
1255 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0
1256 NA NA NA NA NA NA NA NA NA NA 0 1 1 1 1 0 0 1 0 1 0 0 0 0 0 1 1 0 0 0
1257 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0
1258 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 0
1259 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 0 0 0 0 0 1 0 0 1 0 1 1 1 1 0
1260 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0
1261 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 1 0 1 1 0 0 1 0 0 1 0 0 1 0 0 0
1262 NA NA NA NA NA NA NA NA NA NA 0 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0 0 1 0 0
1263 NA NA NA NA NA NA NA NA NA NA 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0
1264 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 1 0 1 1 1 0 0 0 1 1 1 1 1 1 0
1265 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 1 0 0 0 0 1 0 1 1 1 1 1 1 1 0 0
1266 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0
1267 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0
1268 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 1 0 0
1269 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 0 1 0 1 0 1 0 1 1 1 1 1 0 0
1270 NA NA NA NA NA NA NA NA NA NA 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 0
1271 NA NA NA NA NA NA NA NA NA NA 0 1 0 0 1 0 1 1 0 0 0 1 0 1 1 1 1 1 1 0
1272 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0
1273 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 0 0
1274 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0
1275 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
1276 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 1
1277 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1 0
1278 NA NA NA NA NA NA NA NA NA NA 0 1 1 0 1 0 0 0 0 0 1 1 0 1 1 1 1 0 0 0
1279 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 1 1 0 1 0 1 0 1 0 0 1 1 1 1 0 0
1280 NA NA NA NA NA NA NA NA NA NA 0 0 1 1 1 1 0 1 0 0 1 0 1 1 0 1 0 1 0 0
1281 NA NA NA NA NA NA NA NA NA NA 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0
1282 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 0 0 1 0 1 1 0 0 1 1 1 0 1 0 0
1283 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 0
1284 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 0 0 0
1285 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 0 0 0 1 0 1 1 1 1 1 1 0
1286 NA NA NA NA NA NA NA NA NA NA 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0
1287 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 1 1 0 0 1 0 1 1 1 1 1 1 1 1 0
1288 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 0 1 1 0 0 1 1 0 1 0 1 1 1 1 0
1289 NA NA NA NA NA NA NA NA NA NA 1 0 0 0 1 1 0 1 0 0 0 1 1 0 0 1 1 1 0 0
1290 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0
1291 NA NA NA NA NA NA NA NA NA NA 1 0 0 1 1 1 0 1 0 0 0 0 0 1 1 0 1 1 0 0
1292 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0
1293 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 0
1294 NA NA NA NA NA NA NA NA NA NA 1 0 0 0 1 0 0 1 0 0 0 0 0 1 1 0 1 0 0 0
1295 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 0 0 1 0 1 0 0 1 0 0 1 0 0 0 0
1296 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 1 1 1 1 1 1 0 0 0 1 0 1 1 1 1 0
1297 NA NA NA NA NA NA NA NA NA NA 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0
1298 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 0 1 0 1 1 0 1 1 1 1 0 0
1299 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 0 1 1 1 0 0 1 1 1 1 1 0
1300 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 1 0 1 0 0 0 1 0 0 1 1 1 1 1 0
1301 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 0
1302 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1 1 1 0 0
1303 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
1304 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1305 NA NA NA NA NA NA NA NA NA NA 0 0 1 1 1 0 1 1 0 0 0 1 0 1 1 0 1 1 0 0
1306 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 0 1 0 1 0 1 1 1 1 1 1 1 0 0
1307 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 1 0 1 0 0 0 1 1 1 1 1 1 1 1 0
1308 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 0 1 1 0 1 0 1 1 1 1 1 1 1 1 0
